id,year,revtotal,member,overallaccountscore,activitysum,revperstudent,diststudachievescore,diststudentgrowthscore,pctlep,pctwhite,pctswd,pctecondisad,insttype,largegroupby,groupbyvalue,groupcount,studentcount,schoolname,initenroll,instloc,instlevel
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,85,Hudson High,First Fall,Out-of-State,4-Year
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,9,Hudson High,First Fall,Out-of-State,Multiple
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,3,Hudson High,Later Enrollment,In-State,2-Year
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,1,Hudson High,Later Enrollment,Out-of-State,2-Year
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,7,Hudson High,Second Fall,In-State,2-Year
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,6,Hudson High,Second Fall,In-State,4-Year
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,1,Hudson High,Second Fall,Multiple,4-Year
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,4,Hudson High,Second Fall,Out-of-State,2-Year
2611,2017-18,77514021.94,5668,82.2,2022636,13675.727230063514,77.9,74.6,0.01,0.896,0.132,0.131,Public,All Students,All Students,342,3,Hudson High,Second Fall,Out-of-State,4-Year
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,4,Hurley High,First Fall,In-State,2-Year
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,3,Hurley High,First Fall,In-State,4-Year
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,2,Hurley High,First Fall,In-State,Multiple
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,1,Hurley High,First Fall,Multiple,2-Year
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,3,Hurley High,First Fall,Multiple,Multiple
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,9,Hurley High,First Fall,Out-of-State,2-Year
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,4,Hurley High,First Fall,Out-of-State,4-Year
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,1,Hurley High,Later Enrollment,In-State,4-Year
2618,2017-18,8220930,555,77.1,379649,14812.486486486487,69.7,61.3,0,0.936,0.125,0.429,Public,All Students,All Students,31,1,Hurley High,Second Fall,Out-of-State,2-Year
2625,2017-18,5907540.34,441,70.3,396075,13395.783083900227,58.7,68.9,0.005,0.899,0.136,0.293,Public,All Students,All Students,23,2,Hustisford High,First Fall,In-State,2-Year
2625,2017-18,5907540.34,441,70.3,396075,13395.783083900227,58.7,68.9,0.005,0.899,0.136,0.293,Public,All Students,All Students,23,13,Hustisford High,First Fall,In-State,4-Year
2625,2017-18,5907540.34,441,70.3,396075,13395.783083900227,58.7,68.9,0.005,0.899,0.136,0.293,Public,All Students,All Students,23,1,Hustisford High,First Fall,In-State,Multiple
2625,2017-18,5907540.34,441,70.3,396075,13395.783083900227,58.7,68.9,0.005,0.899,0.136,0.293,Public,All Students,All Students,23,1,Hustisford High,First Fall,Multiple,Multiple
2625,2017-18,5907540.34,441,70.3,396075,13395.783083900227,58.7,68.9,0.005,0.899,0.136,0.293,Public,All Students,All Students,23,2,Hustisford High,First Fall,Out-of-State,4-Year
2625,2017-18,5907540.34,441,70.3,396075,13395.783083900227,58.7,68.9,0.005,0.899,0.136,0.293,Public,All Students,All Students,23,1,Hustisford High,Second Fall,In-State,2-Year
2632,2017-18,6068492.51,405,79.3,497832.41000000003,14983.932123456789,52.7,76.5,0.306,0.584,0.072,0.646,Public,All Students,All Students,24,6,Independence High,First Fall,In-State,2-Year
2632,2017-18,6068492.51,405,79.3,497832.41000000003,14983.932123456789,52.7,76.5,0.306,0.584,0.072,0.646,Public,All Students,All Students,24,7,Independence High,First Fall,In-State,4-Year
2632,2017-18,6068492.51,405,79.3,497832.41000000003,14983.932123456789,52.7,76.5,0.306,0.584,0.072,0.646,Public,All Students,All Students,24,2,Independence High,First Fall,In-State,Multiple
2632,2017-18,6068492.51,405,79.3,497832.41000000003,14983.932123456789,52.7,76.5,0.306,0.584,0.072,0.646,Public,All Students,All Students,24,2,Independence High,First Fall,Multiple,4-Year
2632,2017-18,6068492.51,405,79.3,497832.41000000003,14983.932123456789,52.7,76.5,0.306,0.584,0.072,0.646,Public,All Students,All Students,24,1,Independence High,First Fall,Multiple,Multiple
2632,2017-18,6068492.51,405,79.3,497832.41000000003,14983.932123456789,52.7,76.5,0.306,0.584,0.072,0.646,Public,All Students,All Students,24,2,Independence High,First Fall,Out-of-State,4-Year
2632,2017-18,6068492.51,405,79.3,497832.41000000003,14983.932123456789,52.7,76.5,0.306,0.584,0.072,0.646,Public,All Students,All Students,24,1,Independence High,First Fall,Out-of-State,Multiple
2639,2017-18,9576457.69,696,73.5,552795,13759.278290229884,66,69.8,0.004,0.97,0.1,0.326,Public,All Students,All Students,34,9,Iola-Scandinavia High,First Fall,In-State,2-Year
2639,2017-18,9576457.69,696,73.5,552795,13759.278290229884,66,69.8,0.004,0.97,0.1,0.326,Public,All Students,All Students,34,16,Iola-Scandinavia High,First Fall,In-State,4-Year
2639,2017-18,9576457.69,696,73.5,552795,13759.278290229884,66,69.8,0.004,0.97,0.1,0.326,Public,All Students,All Students,34,3,Iola-Scandinavia High,First Fall,In-State,Multiple
2639,2017-18,9576457.69,696,73.5,552795,13759.278290229884,66,69.8,0.004,0.97,0.1,0.326,Public,All Students,All Students,34,1,Iola-Scandinavia High,First Fall,Multiple,4-Year
2639,2017-18,9576457.69,696,73.5,552795,13759.278290229884,66,69.8,0.004,0.97,0.1,0.326,Public,All Students,All Students,34,2,Iola-Scandinavia High,First Fall,Out-of-State,4-Year
2646,2017-18,10936469.58,741,72.1,566815,14759.068259109312,59.7,74.6,0.025,0.934,0.182,0.383,Public,All Students,All Students,28,10,Iowa-Grant High,First Fall,In-State,2-Year
2646,2017-18,10936469.58,741,72.1,566815,14759.068259109312,59.7,74.6,0.025,0.934,0.182,0.383,Public,All Students,All Students,28,9,Iowa-Grant High,First Fall,In-State,4-Year
2646,2017-18,10936469.58,741,72.1,566815,14759.068259109312,59.7,74.6,0.025,0.934,0.182,0.383,Public,All Students,All Students,28,4,Iowa-Grant High,First Fall,In-State,Multiple
2646,2017-18,10936469.58,741,72.1,566815,14759.068259109312,59.7,74.6,0.025,0.934,0.182,0.383,Public,All Students,All Students,28,1,Iowa-Grant High,First Fall,Multiple,4-Year
2646,2017-18,10936469.58,741,72.1,566815,14759.068259109312,59.7,74.6,0.025,0.934,0.182,0.383,Public,All Students,All Students,28,1,Iowa-Grant High,Later Enrollment,In-State,2-Year
2646,2017-18,10936469.58,741,72.1,566815,14759.068259109312,59.7,74.6,0.025,0.934,0.182,0.383,Public,All Students,All Students,28,1,Iowa-Grant High,Second Fall,In-State,2-Year
2660,2017-18,4769498.36,322,70.4,462326.83999999997,14812.106708074536,54.9,67.9,0.009,0.946,0.176,0.405,Public,All Students,All Students,23,3,Ithaca High,First Fall,In-State,2-Year
2660,2017-18,4769498.36,322,70.4,462326.83999999997,14812.106708074536,54.9,67.9,0.009,0.946,0.176,0.405,Public,All Students,All Students,23,5,Ithaca High,First Fall,In-State,4-Year
2660,2017-18,4769498.36,322,70.4,462326.83999999997,14812.106708074536,54.9,67.9,0.009,0.946,0.176,0.405,Public,All Students,All Students,23,1,Ithaca High,First Fall,In-State,Multiple
2660,2017-18,4769498.36,322,70.4,462326.83999999997,14812.106708074536,54.9,67.9,0.009,0.946,0.176,0.405,Public,All Students,All Students,23,2,Ithaca High,First Fall,Multiple,2-Year
2660,2017-18,4769498.36,322,70.4,462326.83999999997,14812.106708074536,54.9,67.9,0.009,0.946,0.176,0.405,Public,All Students,All Students,23,8,Ithaca High,First Fall,Multiple,Multiple
2660,2017-18,4769498.36,322,70.4,462326.83999999997,14812.106708074536,54.9,67.9,0.009,0.946,0.176,0.405,Public,All Students,All Students,23,1,Ithaca High,First Fall,Out-of-State,4-Year
2660,2017-18,4769498.36,322,70.4,462326.83999999997,14812.106708074536,54.9,67.9,0.009,0.946,0.176,0.405,Public,All Students,All Students,23,1,Ithaca High,Second Fall,Out-of-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,6,ARISE Virtual Academy,First Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,4,ARISE Virtual Academy,First Fall,In-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,1,ARISE Virtual Academy,Later Enrollment,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,2,ARISE Virtual Academy,Second Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,47,Craig High,First Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,70,Craig High,First Fall,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,38,Craig High,First Fall,In-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,1,Craig High,First Fall,Multiple,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,8,Craig High,First Fall,Multiple,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,2,Craig High,First Fall,Out-of-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,20,Craig High,First Fall,Out-of-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,2,Craig High,First Fall,Out-of-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,6,Craig High,Later Enrollment,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,5,Craig High,Later Enrollment,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,1,Craig High,Later Enrollment,Out-of-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,4,Craig High,Later Enrollment,Out-of-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,7,Craig High,Second Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,4,Craig High,Second Fall,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,1,Craig High,Second Fall,In-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,3,Craig High,Second Fall,Out-of-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,271,1,Craig High,Second Fall,Out-of-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,56,Parker High,First Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,48,Parker High,First Fall,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,25,Parker High,First Fall,In-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,1,Parker High,First Fall,Multiple,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,1,Parker High,First Fall,Multiple,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,1,Parker High,First Fall,Out-of-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,3,Parker High,First Fall,Out-of-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,6,Parker High,Later Enrollment,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,1,Parker High,Later Enrollment,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,17,Parker High,Second Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,3,Parker High,Second Fall,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,188,3,Parker High,Second Fall,In-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,3,Rock University High,First Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,1,Rock University High,First Fall,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,2,Rock University High,First Fall,In-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,13,1,Rock University High,Later Enrollment,Out-of-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,10,3,TAGOS Leadership Academy-Tailoring Academics to Guide our Students,First Fall,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,10,2,TAGOS Leadership Academy-Tailoring Academics to Guide our Students,First Fall,In-State,4-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,10,1,TAGOS Leadership Academy-Tailoring Academics to Guide our Students,First Fall,In-State,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,10,1,TAGOS Leadership Academy-Tailoring Academics to Guide our Students,First Fall,Multiple,Multiple
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,10,1,TAGOS Leadership Academy-Tailoring Academics to Guide our Students,Later Enrollment,In-State,2-Year
2695,2017-18,129715943.7,9890,68.4,3036655,13115.868928210313,63,61.3,0.07,0.728,0.129,0.463,Public,All Students,All Students,10,1,TAGOS Leadership Academy-Tailoring Academics to Guide our Students,Second Fall,In-State,2-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,27,Jefferson High,First Fall,In-State,2-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,33,Jefferson High,First Fall,In-State,4-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,6,Jefferson High,First Fall,In-State,Multiple
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,1,Jefferson High,First Fall,Multiple,2-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,2,Jefferson High,First Fall,Multiple,4-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,1,Jefferson High,First Fall,Multiple,Multiple
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,4,Jefferson High,First Fall,Out-of-State,4-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,1,Jefferson High,First Fall,Out-of-State,Multiple
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,5,Jefferson High,Later Enrollment,In-State,2-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,1,Jefferson High,Later Enrollment,Out-of-State,2-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,5,Jefferson High,Second Fall,In-State,2-Year
2702,2017-18,28731786.78,1988,72.6,767545,14452.609044265595,63.4,64.2,0.091,0.762,0.174,0.372,Public,All Students,All Students,101,1,Jefferson High,Second Fall,In-State,Multiple
